station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
New Cross,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,0,26,0,393,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,20,0,13,16,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,17,0,0,0,0,0,29,0,0,0,15,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,119,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,32,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,21,0,0,0,0,0,0,0,0,0,1438
New Cross Gate,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,16,0,26,0,422,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,17,19,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,24,20,0,13,17,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,17,16,0,0,0,0,29,0,0,0,0,0,0,0,9,17,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,22,0,0,0,15,0,0,0,0,0,0,0,0,0,124,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,34,0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,21,0,0,0,0,0,0,0,0,0,1703
Newbury Park,0,0,7,30,33,0,3,0,0,28,8,3,2,40,12,178,34,28,25,10,0,0,0,0,9,14,23,37,11,0,52,14,3,4,0,9,0,0,16,0,12,0,0,0,3,3,0,0,8,0,0,0,21,63,93,64,20,0,0,0,0,0,6,46,24,0,0,4,0,5,0,8,0,0,6,6,0,0,6,3,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,11,0,19,5,5,12,0,6,1,3,21,0,23,0,0,33,0,0,3,47,27,10,72,6,11,0,25,0,0,13,0,25,0,16,7,0,22,0,0,3,23,64,4,0,12,0,0,0,0,13,38,8,0,5,6,0,0,4,8,0,3,0,2,2,5,6,0,3,16,0,75,4,0,60,8,8,0,0,0,2,3,1,0,10,0,0,0,0,6,0,0,0,12,0,0,3,7,0,4,0,82,4,21,8,7,7,0,0,28,0,16,0,24,0,0,153,81,0,0,6,4,7,0,29,20,0,15,22,3,0,74,5,12,0,3,0,0,0,9,0,29,0,2,0,2,5,0,0,0,17,0,51,2,11,95,47,0,9,0,0,2,39,18,0,9,0,0,0,0,0,8,8,0,2,7,6,2,0,7,13,12,0,2,0,0,0,4,0,0,0,0,19,0,31,0,0,25,0,0,0,24,7,0,0,0,0,38,0,0,1,0,5,9,0,5,4,34,0,38,13,44,3,0,3,0,12,7,0,3,221,0,0,0,0,0,9,0,25,0,1,5,13,52,0,1,0,33,0,0,5,5,0,0,3,0,11,8,40,75,18,0,0,10,0,0,47,5,63,0,0,0,4,14,2,17,0,0,33,18,0,0,5,1,0,6,0,44,16,0,65,4,12,14,0,9,0,0,9,0,3,0,4212
North Acton,0,0,14,16,16,0,0,0,0,19,6,2,1,38,8,106,19,9,1,13,0,0,0,1,7,8,10,24,6,0,55,9,0,2,0,3,0,0,11,0,4,0,0,0,1,2,0,0,6,0,0,0,16,31,37,21,12,0,1,0,0,0,5,34,20,0,0,0,0,9,0,6,0,0,4,4,0,1,4,2,14,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,43,9,29,45,3,4,0,8,0,2,23,0,15,1,0,26,0,0,1,38,21,0,44,4,10,0,14,0,0,19,0,1,0,22,5,2,19,0,0,0,0,60,8,0,0,0,0,0,0,1,50,6,0,23,0,0,0,0,0,0,3,0,0,2,5,4,0,2,25,0,42,3,0,48,15,5,0,0,1,3,3,2,0,9,0,0,0,0,4,0,0,0,9,0,0,4,6,0,0,0,61,3,22,8,5,10,0,5,24,0,3,0,4,0,0,83,50,0,0,1,5,4,0,0,23,0,15,8,0,0,41,3,9,0,0,0,0,1,0,0,11,0,0,0,4,4,0,0,0,29,0,29,3,7,93,57,0,12,0,0,6,35,16,0,3,0,0,0,0,0,10,0,0,0,12,9,2,0,1,12,14,0,0,0,0,0,5,0,0,1,0,15,0,16,0,0,60,2,0,0,26,1,0,0,0,0,47,0,0,2,0,3,2,0,5,2,24,0,32,12,29,5,0,2,0,5,5,0,0,56,0,0,0,0,0,8,0,18,0,0,3,8,45,6,1,0,18,2,0,8,3,2,1,1,0,3,7,34,68,8,0,0,1,0,0,41,0,46,0,0,0,0,11,13,27,0,0,9,16,0,0,8,1,0,6,0,35,55,0,29,3,0,14,3,5,0,0,1,0,2,0,3077
North Ealing,0,0,9,0,3,0,3,0,0,4,1,0,0,7,0,21,4,0,0,4,0,0,0,0,0,2,0,5,1,0,9,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,8,4,2,0,0,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,2,0,0,0,0,3,0,0,5,0,0,0,7,0,0,9,0,2,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,1,0,1,1,2,0,0,0,4,0,8,0,0,9,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,5,2,0,0,0,0,5,0,0,0,0,0,0,17,11,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,6,1,0,17,10,12,2,0,0,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,2,0,1,10,0,0,0,0,0,0,0,1,0,5,0,7,0,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,0,8,0,0,0,4,0,0,4,1,0,0,0,0,0,2,7,14,0,0,0,0,0,0,7,0,10,0,0,0,0,3,0,5,0,0,0,0,0,0,2,0,0,1,0,7,0,0,0,0,0,3,1,1,0,0,0,0,0,0,507
North Greenwich,0,0,12,77,92,0,5,1,0,66,16,6,4,86,25,520,84,64,3,20,6,0,0,6,18,57,52,99,19,0,121,41,5,6,0,26,4,0,37,0,38,0,0,0,3,4,0,0,17,0,0,0,44,284,815,504,57,0,3,0,0,2,12,121,59,1,0,2,0,10,3,18,0,0,13,13,0,2,11,7,41,0,0,2,0,0,0,0,7,11,0,0,7,0,0,0,6,21,6,40,10,9,32,0,12,2,5,44,0,64,3,0,81,0,0,3,103,58,2,178,11,22,0,43,0,0,26,0,7,0,35,13,4,52,0,0,1,49,151,6,0,23,0,0,0,0,4,77,15,0,9,10,0,0,6,13,0,5,0,3,4,9,11,0,5,34,0,137,7,2,152,16,16,0,0,4,4,5,2,0,22,2,0,0,0,16,4,0,16,25,0,0,5,13,0,7,0,186,6,48,15,17,16,0,9,69,0,24,0,24,0,0,395,239,0,0,6,8,11,0,83,45,0,31,56,5,3,195,9,25,0,5,0,0,6,17,3,0,1,3,5,4,9,5,3,0,35,3,127,3,27,225,96,8,18,0,0,4,94,41,2,29,0,0,3,0,0,16,15,0,3,16,13,3,0,3,29,22,4,1,0,0,0,8,0,2,1,2,47,0,56,0,0,50,4,0,0,56,8,0,5,0,2,84,2,0,2,0,9,10,0,9,6,94,0,94,27,122,6,0,5,0,30,17,0,5,537,0,0,2,2,0,19,0,64,0,1,10,26,126,22,2,0,86,6,0,10,8,8,5,7,0,33,13,90,179,32,0,0,7,0,0,106,10,165,4,0,0,8,24,4,35,0,1,127,33,1,0,11,1,0,11,0,111,32,0,194,7,22,26,4,14,11,0,8,0,5,0,10930
North Harrow,0,0,0,12,12,0,0,1,0,14,0,0,1,27,6,75,15,8,0,0,2,0,0,0,0,6,8,17,6,0,32,0,0,2,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,11,24,29,17,9,0,3,0,0,2,0,23,13,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,4,0,3,0,0,4,0,14,0,11,0,0,17,0,0,0,0,16,0,34,0,11,0,12,0,0,8,0,1,0,9,0,0,0,0,0,0,14,37,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,10,0,35,0,2,32,5,4,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,7,0,0,0,8,0,0,0,45,6,12,5,3,5,0,0,16,0,3,0,0,0,0,62,35,0,0,0,3,3,0,13,12,0,0,6,0,4,31,0,0,0,5,0,0,0,0,0,8,0,0,0,0,22,10,8,0,10,0,23,0,5,58,31,0,0,0,0,0,22,10,11,0,0,0,5,0,0,0,5,0,3,5,0,6,0,0,8,0,5,0,0,0,0,3,0,2,0,4,10,0,14,0,0,17,1,0,0,14,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,16,0,20,11,20,0,0,4,0,4,4,0,0,49,0,0,0,0,0,8,0,12,0,0,2,6,29,6,1,0,13,0,0,0,2,0,0,0,0,0,13,22,42,8,0,0,0,0,0,27,0,31,4,0,0,0,31,0,0,0,0,8,17,0,0,0,0,0,4,0,23,0,0,22,4,10,8,0,4,4,0,0,0,0,0,1911
North Wembley,0,2,0,7,0,0,0,0,0,8,3,0,0,15,0,40,8,4,0,0,1,0,0,0,0,3,4,9,3,0,18,3,0,1,0,0,0,0,4,0,0,2,3,0,0,0,0,1,0,2,0,5,7,12,15,9,5,1,0,1,0,0,0,12,7,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,9,0,0,2,0,3,0,0,9,0,6,0,0,9,0,0,0,16,9,0,19,0,0,3,6,0,0,6,0,0,0,7,0,0,7,0,3,0,0,21,0,0,8,3,0,1,0,0,0,0,5,0,7,0,1,7,0,1,0,2,0,0,0,0,0,0,8,0,18,0,0,17,4,2,2,0,0,0,0,0,0,3,0,0,3,0,2,2,4,4,0,2,7,2,0,1,2,0,25,0,8,3,2,0,0,0,9,0,1,0,2,0,0,34,19,0,0,0,2,0,0,7,7,0,6,3,0,0,17,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,8,0,12,0,0,32,21,0,4,1,0,0,12,6,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,15,0,0,0,9,0,2,0,1,0,15,7,0,0,0,1,0,0,0,0,9,0,11,0,11,0,0,0,0,2,2,0,5,24,0,0,0,0,0,0,0,6,0,0,0,3,16,3,0,0,7,0,0,0,1,0,0,0,2,1,0,12,24,4,0,0,0,0,0,16,3,17,0,2,2,18,0,0,8,0,0,4,10,0,0,0,0,0,0,0,13,0,0,12,0,12,5,0,2,0,0,0,0,0,0,1086
Northfields,0,0,35,16,16,0,6,0,0,17,6,2,1,34,9,100,18,10,0,17,3,0,0,0,6,8,10,23,6,0,43,9,43,2,0,0,0,0,12,0,4,0,0,0,0,0,0,0,5,0,0,0,15,32,38,21,12,0,0,0,0,0,4,31,18,0,0,0,0,19,0,6,0,0,4,0,0,1,4,2,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,13,27,8,3,4,0,7,2,0,20,0,15,0,0,24,0,0,0,33,19,0,40,4,10,0,13,0,0,16,0,0,0,20,5,3,16,0,0,0,18,56,0,0,0,0,0,0,0,1,75,5,0,0,0,0,0,0,9,0,7,0,4,4,10,4,0,2,20,0,39,3,1,43,9,5,0,0,0,8,10,4,0,9,1,0,0,0,4,0,0,0,9,0,0,6,6,0,0,0,54,3,21,10,5,0,0,7,22,0,3,0,4,0,0,79,49,0,0,0,0,4,0,17,17,0,13,8,0,0,39,3,8,0,0,0,0,0,0,5,11,0,0,0,3,5,0,0,0,19,1,27,9,7,77,47,14,11,0,0,0,32,16,0,3,0,0,0,0,0,10,0,0,0,0,15,2,0,0,10,21,2,0,0,0,0,4,0,1,0,2,13,0,16,0,0,0,3,0,0,25,0,0,65,0,2,44,0,0,0,0,0,0,0,5,2,23,0,32,11,26,8,0,0,0,5,5,0,0,57,0,0,2,2,0,8,0,17,0,0,3,9,39,6,1,0,17,2,0,15,3,0,0,0,0,3,9,34,67,8,0,0,0,0,0,35,0,45,0,0,0,0,12,0,23,0,0,9,15,1,0,9,0,0,7,0,34,0,0,28,3,0,14,3,5,9,0,2,0,0,0,2952
Northolt,0,0,13,22,22,0,0,0,0,24,8,3,2,44,11,135,25,14,0,0,0,0,0,2,9,11,14,30,8,0,60,11,0,3,0,4,0,0,15,0,5,0,0,0,0,2,0,0,7,0,0,0,20,43,52,30,0,0,0,0,0,0,6,42,24,0,0,0,0,9,0,7,0,0,5,6,0,0,6,3,16,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,28,0,28,14,5,6,0,9,0,3,26,0,20,1,0,31,0,0,0,46,0,1,56,6,13,0,19,0,0,19,0,2,0,22,6,0,22,0,0,0,24,69,48,0,0,0,0,0,0,1,54,7,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,3,24,0,55,4,0,57,13,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,4,8,0,5,0,75,0,25,9,6,10,0,6,28,0,5,0,5,0,0,108,64,0,0,2,5,5,0,0,24,0,17,11,0,0,54,4,12,0,0,0,0,2,28,0,15,0,0,0,0,0,0,0,0,26,0,38,0,9,104,61,0,13,0,0,15,40,19,0,4,0,0,0,0,0,12,10,0,0,11,9,0,0,1,14,18,0,0,0,0,0,5,0,0,7,0,18,0,23,0,0,45,3,0,0,29,2,0,0,0,0,49,0,0,13,0,4,2,0,6,3,29,0,38,15,36,5,0,0,0,7,7,0,0,81,0,0,0,0,0,10,0,22,0,0,5,12,52,9,1,0,23,3,0,9,4,3,2,0,0,5,10,42,80,12,0,0,0,0,0,48,7,57,0,0,0,0,0,6,26,0,0,13,20,0,0,0,5,0,7,0,42,34,0,39,4,0,19,3,7,0,0,2,0,3,0,3587
Northwick Park,0,0,6,12,12,0,4,1,0,15,4,2,1,29,6,75,15,8,1,6,2,0,0,1,0,6,8,17,6,0,33,6,2,2,0,2,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,11,23,28,16,9,0,3,0,0,2,0,23,13,1,0,0,0,0,2,4,0,0,3,3,0,0,0,2,9,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,6,11,3,11,3,3,3,0,4,4,0,15,0,11,1,0,17,0,0,0,0,16,0,34,0,12,0,12,0,0,7,0,1,0,9,0,1,0,0,0,0,15,38,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,67,0,2,0,0,0,4,0,0,2,10,0,36,2,2,32,5,4,0,0,1,2,2,1,0,6,2,0,0,0,3,0,0,0,7,0,0,0,9,0,0,0,46,8,12,5,3,5,0,3,16,0,3,0,3,0,0,62,35,0,0,0,3,3,0,13,13,0,11,6,0,3,31,2,0,0,6,0,0,1,6,2,8,4,0,3,0,0,6,4,0,10,1,23,1,5,59,32,6,5,0,0,0,23,10,4,2,0,0,11,0,0,5,0,0,3,5,0,6,0,1,9,8,3,0,0,0,0,3,0,2,0,3,10,0,14,0,0,17,1,0,0,14,1,0,2,0,4,22,0,0,0,0,2,1,0,3,2,16,0,20,12,20,0,0,5,0,4,4,0,0,48,0,0,2,0,0,9,0,12,0,0,2,6,30,6,0,0,13,2,0,4,2,0,0,0,0,3,12,22,42,8,0,0,1,0,0,27,3,32,3,0,0,0,51,0,10,0,0,8,19,3,0,3,0,0,4,0,23,0,0,22,5,11,8,0,4,4,0,1,0,1,0,2121
Northwood,0,0,7,13,13,0,4,2,0,15,5,0,1,27,7,79,16,9,0,7,0,0,0,0,0,6,8,18,6,0,33,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,12,26,32,18,9,0,3,0,0,4,0,24,13,1,0,0,0,0,6,4,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,12,4,3,4,0,4,3,0,14,0,12,0,0,18,0,0,0,0,16,0,35,0,10,0,12,0,0,8,0,1,0,10,0,0,0,0,0,0,15,38,0,0,0,0,0,0,0,0,28,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,10,0,36,0,2,33,5,4,0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,0,7,0,0,0,7,0,0,0,46,5,13,5,4,0,0,0,16,0,3,0,0,0,0,65,37,0,0,0,0,0,0,13,13,0,10,7,0,16,33,3,0,0,4,0,0,0,0,0,9,3,0,0,0,12,0,20,0,11,0,24,0,0,59,32,6,0,0,0,0,23,11,6,0,0,0,3,0,0,0,6,0,2,0,0,4,0,0,8,0,11,0,0,0,0,3,0,2,0,3,11,0,15,0,0,17,1,0,0,14,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,17,0,21,11,21,0,0,4,0,4,0,0,2,53,0,0,2,0,0,8,0,13,0,0,3,7,30,6,0,0,14,0,0,4,0,0,0,0,0,3,12,23,43,9,0,0,0,0,0,27,3,33,9,0,0,4,23,0,11,0,0,9,16,2,0,0,0,0,4,0,24,11,0,24,4,10,9,0,4,4,0,0,0,0,0,2029
Northwood Hills,0,0,5,9,9,0,0,1,0,11,3,0,0,20,0,57,11,6,0,0,1,0,0,0,0,4,6,13,0,0,24,0,0,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,3,0,0,0,9,18,23,13,7,0,2,0,0,2,0,17,10,1,0,0,0,3,3,0,0,0,0,2,0,0,0,0,7,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,9,0,2,3,0,0,2,0,10,0,8,0,0,13,0,0,0,0,12,0,25,0,8,0,9,0,0,6,0,1,0,7,0,0,0,0,0,0,11,28,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,26,0,1,24,4,3,0,0,0,0,0,1,0,4,1,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,33,4,9,4,3,3,0,2,12,0,0,0,0,0,0,47,27,0,0,0,2,2,0,10,9,0,7,5,0,7,24,0,0,0,3,0,0,0,0,0,7,3,0,0,0,10,24,0,0,8,0,17,0,0,43,23,4,4,0,0,0,17,8,7,0,0,0,3,0,0,0,4,0,2,0,0,3,0,0,0,7,6,0,0,0,0,2,0,1,0,2,8,0,11,0,0,12,1,0,0,10,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,12,0,15,8,15,0,0,3,0,0,3,0,0,38,0,0,0,1,0,6,0,9,0,0,2,5,22,4,0,0,10,0,0,3,2,0,0,0,0,0,9,17,31,6,0,0,0,0,0,20,0,24,5,0,0,3,18,0,8,0,0,6,12,1,0,0,0,0,3,0,17,0,0,17,3,7,6,0,3,3,0,0,0,0,0,1449
