station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Moorgate,0,0,1,76,59,0,0,0,0,29,2,0,1,15,2,775,169,2,0,2,1,0,0,0,2,8,15,45,1,0,19,16,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,3,0,0,0,8,23,36,9,55,0,0,0,0,0,2,39,13,0,0,0,0,1,0,2,0,0,2,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,0,1,0,0,6,0,18,0,0,20,0,0,0,26,14,0,186,1,2,0,6,0,0,2,0,0,0,3,1,0,9,0,0,0,10,24,0,0,1,0,0,0,0,0,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,40,1,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,1,0,1,0,62,0,6,1,4,2,0,1,14,0,1,0,1,0,0,1424,129,0,0,0,1,1,0,61,6,0,5,7,0,0,0,1,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,199,0,5,39,12,0,1,0,0,0,18,5,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,10,0,5,0,0,4,0,0,0,7,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,28,0,16,3,72,0,0,0,0,6,2,0,0,28,0,0,0,0,0,2,0,20,0,0,1,2,27,2,0,0,50,1,0,1,1,0,0,0,0,1,0,10,27,3,0,0,0,0,0,22,1,41,0,0,0,0,2,0,3,0,0,5,3,0,0,1,0,0,1,0,22,3,0,53,1,2,1,0,1,1,0,0,0,0,0,4396
Morden,0,0,11,50,50,0,4,0,0,46,13,4,3,77,121,338,57,22,1,20,0,0,0,0,14,26,30,68,12,0,114,33,5,4,0,9,3,0,60,0,11,0,0,0,1,3,0,0,13,0,0,0,36,100,186,56,38,0,2,0,0,0,10,83,54,1,0,0,0,0,0,46,0,0,29,46,0,1,8,120,35,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,5,18,0,41,9,7,10,0,0,2,3,39,0,61,1,0,74,0,0,0,85,0,0,121,9,19,0,31,0,0,26,0,3,0,37,10,0,44,0,0,0,40,152,5,0,21,0,0,0,0,2,75,12,0,7,9,0,0,5,10,0,0,0,0,3,6,9,0,4,35,0,93,6,0,115,15,12,0,0,2,3,0,0,0,22,0,0,0,0,18,3,0,0,20,0,0,5,11,0,6,0,138,4,47,13,16,15,0,0,62,0,8,0,9,0,0,259,175,0,0,3,7,8,0,55,42,0,28,22,4,0,129,0,21,0,4,0,0,3,15,0,29,0,2,5,3,7,3,0,0,33,2,86,0,37,205,85,7,0,0,0,3,85,59,1,7,0,0,2,0,0,0,12,0,2,14,12,0,0,1,26,19,2,0,0,0,0,7,0,0,0,0,35,0,35,0,0,46,0,0,0,62,3,0,4,0,0,90,0,0,1,0,354,4,0,0,4,75,0,93,24,81,0,0,4,0,14,31,0,4,150,0,0,0,0,0,16,0,50,0,0,65,246,106,13,2,0,56,5,0,10,6,3,0,3,0,9,8,149,202,20,0,0,3,0,0,90,9,151,0,0,0,6,19,3,36,0,1,25,28,1,0,11,0,0,9,0,101,29,0,86,5,19,0,0,10,0,0,3,0,4,0,8040
Mornington Crescent,0,0,0,3,3,0,0,0,0,8,2,0,0,8,1,18,5,1,0,1,0,0,0,0,3,1,1,4,1,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,56,3,6,2,2,0,0,0,0,0,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,6,0,0,0,81,0,0,14,1,1,0,3,0,0,1,0,0,0,2,1,0,12,0,0,0,0,15,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,11,1,0,14,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,49,0,3,1,1,1,0,0,7,0,0,0,0,0,0,17,7,0,0,0,0,1,0,3,4,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,7,0,1,35,6,0,1,0,0,0,9,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,2,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,5,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,1,18,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4,12,1,0,0,0,0,0,40,1,9,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,7,1,0,4,0,1,1,0,0,0,0,0,0,0,0,685
Mudchute,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,3,49,2,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1356
Neasden,0,0,3,11,11,0,0,0,0,15,4,0,1,40,4,70,15,5,0,5,0,0,0,0,0,5,6,16,5,0,41,6,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,4,0,0,0,11,19,36,11,8,0,3,0,0,1,0,24,14,0,0,0,0,0,1,3,0,0,2,2,0,0,0,1,10,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,119,5,0,10,3,0,2,0,3,2,0,19,0,10,0,0,18,0,0,0,28,20,0,35,0,27,0,11,0,0,6,0,1,0,8,0,1,14,0,0,0,20,43,0,0,9,0,0,0,0,0,19,0,0,0,0,0,0,0,16,0,1,0,0,0,2,0,0,0,9,0,39,2,1,34,5,4,0,0,0,1,1,1,0,6,1,0,0,0,3,0,0,5,6,0,0,2,32,0,0,0,53,10,13,5,3,5,0,3,18,0,2,0,2,0,0,57,32,0,0,0,0,3,0,12,14,0,14,5,0,1,30,1,0,0,0,0,0,1,0,0,6,1,0,1,0,14,3,2,0,10,1,22,0,4,72,39,0,4,0,0,0,26,10,2,1,0,0,8,0,0,4,0,0,4,5,3,2,0,0,11,7,2,0,0,0,0,3,0,1,0,2,11,0,11,0,0,18,1,0,0,13,1,0,0,0,2,21,0,0,0,0,1,1,0,2,1,16,0,20,21,19,0,0,4,0,3,3,0,0,36,0,0,1,0,0,19,0,12,0,0,2,4,34,5,0,0,11,1,0,3,2,0,0,0,0,2,6,20,44,7,0,0,0,0,0,30,4,32,1,0,0,0,114,0,9,0,0,5,52,1,0,3,0,0,4,0,24,10,0,19,32,15,5,1,3,4,0,1,0,0,0,2330
New Cross,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,16,0,539,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,9,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,11,0,0,0,0,0,24,0,0,0,9,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,129,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,38,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,11,0,0,0,0,0,0,0,0,0,1441
New Cross Gate,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,10,0,15,0,578,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,12,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,12,0,8,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,10,21,0,0,0,0,23,0,0,0,0,0,0,0,5,9,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,10,0,0,0,19,0,0,0,0,0,0,0,0,0,132,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,40,0,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,11,0,0,0,0,0,0,0,0,0,1702
Newbury Park,0,0,5,30,34,0,2,0,0,26,7,3,2,35,10,174,33,27,99,8,0,0,0,0,7,14,25,35,9,0,46,14,2,3,0,10,0,0,14,0,13,0,0,0,4,2,0,0,7,0,0,0,18,61,165,72,20,0,0,0,0,0,5,43,22,0,0,7,0,4,0,7,0,0,5,5,0,0,5,3,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,8,0,15,4,4,13,0,5,1,2,18,0,22,0,0,30,0,0,3,42,24,28,70,5,9,0,23,0,0,10,0,68,0,13,5,0,19,0,0,6,20,56,2,0,9,0,0,0,0,30,29,6,0,3,4,0,0,3,5,0,2,0,1,1,3,5,0,2,13,0,74,3,0,55,6,7,0,0,0,1,2,1,0,8,0,0,0,0,6,0,0,0,11,0,0,2,6,0,3,0,76,2,18,6,6,6,0,0,25,0,23,0,38,0,0,154,78,0,0,7,3,6,0,28,17,0,13,26,2,0,74,3,10,0,2,0,0,0,7,0,30,0,1,0,1,4,0,0,0,13,0,49,1,9,84,40,0,7,0,0,1,35,15,0,10,0,0,0,0,0,6,6,0,1,6,5,1,0,15,11,8,0,3,0,0,0,3,0,0,0,0,17,0,27,0,0,20,0,0,0,21,11,0,0,0,0,31,0,0,1,0,4,12,0,3,3,32,0,34,11,42,2,0,2,0,14,6,0,2,284,0,0,0,0,0,8,0,23,0,1,4,10,47,0,1,0,33,0,0,4,4,0,0,3,0,12,5,33,65,15,0,0,18,0,0,42,4,57,0,0,0,3,11,1,13,0,0,39,15,0,0,4,0,0,4,0,39,12,0,69,3,9,10,0,7,0,0,12,0,2,0,4209
North Acton,0,0,19,13,13,0,0,0,0,16,5,1,1,38,6,89,16,6,0,15,0,0,0,1,5,6,8,21,4,0,57,7,0,1,0,2,0,0,9,0,3,0,0,0,0,1,0,0,5,0,0,0,14,24,46,14,10,0,1,0,0,0,4,31,19,0,0,0,0,11,0,4,0,0,3,3,0,0,3,2,13,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,74,12,35,131,2,2,0,7,0,1,24,0,13,0,0,24,0,0,0,36,20,0,37,3,9,0,11,0,0,21,0,1,0,25,3,2,17,0,0,0,0,58,11,0,0,0,0,0,0,0,51,4,0,48,0,0,0,0,0,0,3,0,0,2,4,3,0,1,30,0,34,2,0,44,21,4,0,0,0,2,3,1,0,9,0,0,0,0,3,0,0,0,8,0,0,3,6,0,0,0,55,2,22,8,4,12,0,4,23,0,2,0,2,0,0,68,42,0,0,1,5,3,0,0,24,0,15,6,0,0,34,2,8,0,0,0,0,1,0,0,7,0,0,0,5,3,0,0,0,37,0,24,2,6,93,62,0,13,0,0,9,33,14,0,2,0,0,0,0,0,11,0,0,0,14,9,1,0,0,11,12,0,0,0,0,0,5,0,0,1,0,13,0,12,0,0,90,2,0,0,26,1,0,0,0,0,50,0,0,2,0,2,1,0,5,1,20,0,30,11,25,5,0,1,0,4,4,0,0,38,0,0,0,0,0,7,0,16,0,0,2,6,43,4,1,0,15,2,0,9,2,1,1,1,0,2,5,29,66,5,0,0,1,0,0,39,0,41,0,0,0,0,8,31,32,0,0,6,14,0,0,9,1,0,6,0,32,98,0,22,3,0,12,2,3,0,0,1,0,1,0,3077
North Ealing,0,0,21,0,2,0,5,0,0,3,1,0,0,6,0,16,3,0,0,4,0,0,0,0,0,1,0,4,1,0,8,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,9,3,2,0,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,1,0,0,0,0,3,0,0,4,0,0,0,6,0,0,6,0,2,0,2,0,0,4,0,0,0,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,4,0,6,0,0,7,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,4,2,0,0,0,0,4,0,0,0,0,0,0,12,8,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,4,1,0,14,9,35,2,0,0,0,6,3,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,5,0,0,3,0,1,9,0,0,0,0,0,0,0,1,0,4,0,6,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,7,0,0,0,3,0,0,6,0,0,0,0,0,0,2,6,13,0,0,0,0,0,0,6,0,8,0,0,0,0,2,0,5,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,500
North Greenwich,0,0,6,64,85,0,2,0,0,50,10,3,3,57,15,469,69,50,2,12,4,0,0,4,11,59,44,82,11,0,85,35,3,3,0,26,2,0,24,0,43,0,0,0,2,2,0,0,11,0,0,0,29,327,2489,911,51,0,1,0,0,1,8,97,45,0,0,1,0,5,1,12,0,0,9,8,0,1,6,4,31,0,0,1,0,0,0,0,4,7,0,0,4,0,0,0,3,10,3,25,5,5,30,0,7,1,2,28,0,52,2,0,62,0,0,2,72,40,1,143,6,13,0,28,0,0,15,0,5,0,22,7,2,38,0,0,1,33,107,3,0,12,0,0,0,0,2,44,9,0,4,5,0,0,3,6,0,2,0,1,2,3,6,0,2,21,0,95,4,1,118,10,10,0,0,2,2,2,1,0,15,1,0,0,0,12,2,0,9,16,0,0,3,8,0,4,0,136,3,32,9,13,11,0,5,51,0,21,0,19,0,0,340,212,0,0,3,5,7,0,72,31,0,21,54,2,1,167,5,17,0,3,0,0,4,9,1,0,1,1,3,2,4,2,1,0,21,1,104,2,20,161,60,4,10,0,0,2,69,28,1,33,0,0,1,0,0,9,9,0,1,10,7,1,0,2,20,11,1,1,0,0,0,5,0,1,1,1,35,0,34,0,0,29,2,0,0,38,6,0,2,0,1,55,1,0,1,0,5,7,0,5,3,77,0,70,17,104,3,0,2,0,27,12,0,3,573,0,0,1,1,0,11,0,51,0,1,6,15,94,13,1,0,75,4,0,6,5,4,3,5,0,33,5,60,128,19,0,0,5,0,0,75,6,131,1,0,0,4,12,2,21,0,1,165,19,0,0,7,1,0,6,0,85,18,0,192,4,12,13,2,8,6,0,5,0,2,0,10932
North Harrow,0,0,0,10,10,0,0,1,0,13,0,0,1,26,5,63,13,5,0,0,2,0,0,0,0,5,6,14,5,0,30,0,0,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,4,0,0,0,10,19,38,12,7,0,3,0,0,2,0,20,12,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,3,0,2,0,0,6,0,13,0,9,0,0,15,0,0,0,0,15,0,29,0,12,0,10,0,0,6,0,1,0,8,0,0,0,0,0,0,14,34,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,8,0,31,0,3,28,4,3,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,6,0,0,0,9,0,0,0,41,8,11,4,3,4,0,0,14,0,2,0,0,0,0,52,30,0,0,0,2,3,0,11,11,0,0,5,0,7,26,0,0,0,7,0,0,0,0,0,6,0,0,0,0,49,17,16,0,9,0,19,0,4,53,29,0,0,0,0,0,20,9,36,0,0,0,9,0,0,0,5,0,3,4,0,11,0,0,8,0,6,0,0,0,0,2,0,3,0,5,9,0,11,0,0,14,1,0,0,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,14,0,17,11,17,0,0,4,0,3,3,0,0,37,0,0,0,0,0,9,0,10,0,0,2,5,26,5,0,0,11,0,0,0,2,0,0,0,0,0,15,18,37,7,0,0,0,0,0,24,0,27,5,0,0,0,49,0,0,0,0,6,19,0,0,0,0,0,3,0,20,0,0,18,5,10,6,0,3,3,0,0,0,0,0,1911
North Wembley,0,3,0,6,0,0,0,0,0,7,2,0,0,15,0,34,7,3,0,0,2,0,0,0,0,2,3,8,2,0,17,3,0,1,0,0,0,0,3,0,0,2,3,0,0,0,0,1,0,2,0,5,6,9,19,6,4,1,0,1,0,0,0,11,6,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,9,0,0,1,0,2,0,0,9,0,5,0,0,8,0,0,0,15,8,0,16,0,0,4,5,0,0,6,0,0,0,7,0,0,7,0,3,0,0,19,0,0,8,2,0,1,0,0,0,0,5,0,12,0,1,12,0,1,0,2,0,0,0,0,0,0,8,0,16,0,0,15,5,2,2,0,0,0,0,0,0,3,0,0,3,0,1,3,6,5,0,2,17,2,0,1,3,0,24,0,7,3,2,0,0,0,8,0,1,0,1,0,0,28,15,0,0,0,3,0,0,6,7,0,6,3,0,0,15,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,9,0,11,0,0,29,23,0,4,1,0,0,11,5,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,17,0,0,0,8,0,3,0,1,0,15,26,0,0,0,1,0,0,0,0,7,0,10,0,9,0,0,0,0,2,2,0,11,18,0,0,0,0,0,0,0,6,0,0,0,2,14,2,0,0,6,0,0,0,1,0,0,0,2,1,0,10,22,3,0,0,0,0,0,15,3,14,0,2,2,56,0,0,8,0,0,3,11,0,0,0,0,0,0,0,11,0,0,10,0,18,4,0,2,0,0,0,0,0,0,1086
